-2.53584,-3.14416,-2.83921,-1.2325,1.93308,2.32199,1.10566,0.310182,0.0587597,0.00813296,0.00138974
-2.29424,-3.19036,-2.88571,-1.67876,1.58783,2.42285,1.2847,0.391633,0.0798399,0.0118421,0.00214512
-2.04008,-3.20723,-2.91019,-2.07474,1.18321,2.47553,1.46972,0.487275,0.106872,0.0169747,0.00325596
-1.77692,-3.18836,-2.92153,-2.41157,0.730607,2.47211,1.65532,0.597616,0.140997,0.023967,0.00486308
-1.50726,-3.12852,-2.92692,-2.68415,0.243806,2.40623,1.83503,0.722632,0.183412,0.0333502,0.00715191
-1.23269,-3.02417,-2.93131,-2.89116,-0.261684,2.27361,2.00153,0.861641,0.235329,0.0457573,0.0103623
-0.95397,-2.87382,-2.93699,-3.03496,-0.769474,2.07245,2.14684,1.01319,0.297908,0.0619286,0.0147994
-0.671295,-2.67814,-2.94352,-3.12106,-1.26319,1.80373,2.26267,1.17495,0.372188,0.0827104,0.0208444
-0.384558,-2.43994,-2.94791,-3.15747,-1.72739,1.47133,2.34073,1.34367,0.459,0.109049,0.0289656
-0.0936403,-2.16397,-2.945,-3.15384,-2.14841,1.08206,2.37322,1.51513,0.558867,0.141976,0.0397283
0.20131,-1.85652,-2.92813,-3.12057,-2.51511,0.645453,2.35324,1.6842,0.671902,0.182585,0.0538018
0.499642,-1.52499,-2.8898,-3.06782,-2.81942,0.173374,2.27523,1.84488,0.797705,0.231997,0.0719647
0.800033,-1.17735,-2.82249,-3.00466,-3.05674,-0.320457,2.1354,1.99051,0.935263,0.291312,0.0951036
1.10039,-0.821598,-2.71946,-2.93832,-3.22598,-0.821134,1.93208,2.11391,1.08286,0.361558,0.124208
1.39783,-0.465259,-2.57544,-2.87367,-3.32948,-1.31331,1.66598,2.2077,1.23802,0.44362,0.160353
1.68878,-0.114952,-2.38719,-2.81286,-3.37264,-1.78196,1.34037,2.26459,1.39746,0.538161,0.204683
1.96908,0.223916,-2.15385,-2.75532,-3.36329,-2.21323,0.96109,2.27775,1.55709,0.645539,0.258369
2.23422,0.54734,-1.87715,-2.69794,-3.31102,-2.59507,0.53646,2.24116,1.71207,0.76572,0.322571
2.47957,0.852756,-1.56129,-2.6355,-3.2263,-2.91794,0.0769948,2.15004,1.85685,0.898185,0.39838
2.70061,1.13895,-1.21272,-2.56125,-3.11964,-3.17522,-0.404977,2.00116,1.98539,1.04185,0.486749
2.89325,1.40586,-0.839664,-2.4677,-3.00069,-3.36351,-0.895838,1.79314,2.09127,1.19501,0.588414
3.05396,1.65426,-0.45153,-2.34743,-2.8776,-3.4827,-1.3813,1.52675,2.168,1.35523,0.703813
3.18003,1.88542,-0.058272,-2.19381,-2.75633,-3.53581,-1.84706,1.20502,2.20923,1.51939,0.832988
3.2696,2.10074,0.330302,-2.00179,-2.64036,-3.52866,-2.27954,0.833296,2.2091,1.68364,0.975496
3.3218,2.30137,0.705165,-1.76842,-2.53048,-3.46932,-2.66652,0.419161,2.16255,1.84342,1.13031
3.33666,2.48794,1.05861,-1.49327,-2.42493,-3.36747,-2.99777,-0.0277436,2.06565,1.99359,1.29576
3.31507,2.66033,1.38464,-1.17856,-2.31963,-3.23358,-3.26553,-0.496051,1.91588,2.12848,1.46943
3.25862,2.81757,1.67924,-0.829129,-2.20879,-3.07815,-3.46489,-0.973087,1.71241,2.24209,1.64815
3.16948,2.95778,1.9404,-0.452144,-2.0855,-2.91095,-3.59398,-1.44539,1.45632,2.32827,1.82794
3.05017,3.07832,2.16798,-0.0566237,-1.94248,-2.74026,-3.65394,-1.89932,1.15067,2.38094,2.00407
2.9034,3.17595,2.36347,0.347167,-1.77289,-2.57241,-3.64875,-2.32161,0.800588,2.39438,2.17108
2.73188,3.24709,2.52958,0.748424,-1.57107,-2.41131,-3.58489,-2.70008,0.413196,2.36345,2.3229
2.53822,3.28814,2.66971,1.13654,-1.33313,-2.25836,-3.47077,-3.02415,-0.00258973,2.28392,2.45298
2.32477,3.29577,2.78752,1.50179,-1.05748,-2.11241,-3.31615,-3.28535,-0.436321,2.1527,2.55447
2.09363,3.2673,2.88634,1.83595,-0.745111,-1.9701,-3.13139,-3.47774,-0.8764,1.96807,2.6205
1.84661,3.20086,2.96882,2.13274,-0.399631,-1.82623,-2.92673,-3.59817,-1.31054,1.72993,2.64434
1.58526,3.0957,3.03655,2.38811,-0.0271552,-1.6744,-2.71159,-3.64636,-1.72631,1.43988,2.61982
1.31098,2.95222,3.0899,2.60035,0.364072,-1.50767,-2.49396,-3.62485,-2.11165,1.10134,2.54151
1.02513,2.77203,3.12793,2.76995,0.764198,-1.31933,-2.27986,-3.53879,-2.45549,0.719521,2.40512
0.72911,2.55789,3.14853,2.89931,1.16243,-1.10357,-2.07304,-3.39554,-2.74826,0.301336,2.20773
0.424502,2.31351,3.14863,2.99236,1.54774,-0.856163,-1.87484,-3.2042,-2.98239,-0.144759,1.9481
0.113174,2.0434,3.12453,3.05395,1.90963,-0.574932,-1.68423,-2.975,-3.15265,-0.609037,1.62685
-0.202649,1.75257,3.0723,3.08933,2.23879,-0.260125,-1.49804,-2.71861,-3.25647,-1.08083,1.24662
-0.520342,1.44621,2.98828,3.10353,2.52772,0.0854673,-1.31144,-2.44556,-3.29405,-1.54891,0.812151
-0.836879,1.1295,2.86942,3.10085,2.77108,0.456581,-1.11841,-2.16554,-3.26831,-2.00196,0.330285
-1.14887,0.807256,2.71373,3.08448,2.96598,0.845749,-0.912504,-1.88687,-3.18472,-2.42898,-0.190169
-1.45265,0.4838,2.52054,3.05616,3.11201,1.24375,-0.687457,-1.6161,-3.051,-2.8198,-0.738619
-1.74437,0.162792,2.29071,3.01612,3.21107,1.64022,-0.437932,-1.35769,-2.8766,-3.16545,-1.30299
-2.02015,-0.152826,2.02664,2.96314,3.26702,2.02431,-0.160127,-1.11391,-2.67218,-3.45858,-1.87013
-2.27622,-0.460823,1.73222,2.89471,3.28521,2.3854,0.147724,-0.884888,-2.44891,-3.69373,-2.4262
-2.50905,-0.759601,1.41264,2.80743,3.27189,2.71383,0.484995,-0.668838,-2.21784,-3.86754,-2.95729
-2.71551,-1.04806,1.07409,2.69744,3.23361,3.00147,0.848511,-0.462436,-1.98923,-3.97886,-3.44983
-2.89295,-1.32541,0.723349,2.56091,3.17658,3.24221,1.23258,-0.261303,-1.77193,-4.02868,-3.89125
-3.0393,-1.59102,0.367457,2.39455,3.10612,3.43229,1.62925,-0.0605797,-1.57284,-4.02005,-4.27041
-3.15312,-1.84417,0.0132396,2.19607,3.02624,3.57039,2.02868,0.144479,-1.39657,-3.95779,-4.5781
-3.23357,-2.08393,-0.333033,1.96456,2.93939,3.65756,2.41974,0.357916,-1.24521,-3.84814,-4.80742
-3.28044,-2.30901,-0.665958,1.70077,2.84626,3.69698,2.79069,0.582551,-1.11827,-3.69836,-4.95407
-3.29403,-2.51769,-0.981215,1.40715,2.74595,3.6935,3.12986,0.819572,-1.01278,-3.51625,-5.0165
-3.2751,-2.70782,-1.27567,1.08791,2.63608,3.65313,3.42638,1.06826,-0.923685,-3.30965,-4.99591
-3.22475,-2.87683,-1.54739,0.748767,2.51324,3.58239,3.67087,1.32589,-0.844207,-3.08596,-4.89621
-3.14435,-3.02188,-1.79551,0.396641,2.37343,3.48771,3.85595,1.58779,-0.766478,-2.85174,-4.72369
-3.0354,-3.13998,-2.02005,0.0392561,2.21256,3.37482,3.97666,1.84759,-0.682182,-2.61232,-4.48673
-2.89949,-3.22818,-2.22165,-0.315345,2.027,3.24824,4.0307,2.0976,-0.583247,-2.37153,-4.19526
-2.73818,-3.28379,-2.40129,-0.659302,1.81408,3.11095,4.01844,2.32936,-0.46252,-2.1316,-3.86029
-2.55302,-3.30452,-2.55994,-0.985402,1.57243,2.96416,3.94279,2.53419,-0.314382,-1.89314,-3.49325
-2.34549,-3.28874,-2.69834,-1.2875,1.30231,2.80728,3.80885,2.70387,-0.135241,-1.65519,-3.10543
-2.11707,-3.23551,-2.8167,-1.56081,1.00571,2.63811,3.62349,2.83121,0.0761047,-1.41554,-2.70739
-1.86922,-3.14475,-2.91462,-1.80212,0.686302,2.45314,3.39473,2.91063,0.318297,-1.17101,-2.30847
-1.60345,-3.01723,-2.991,-2.00984,0.349277,2.24803,3.13116,2.93858,0.587419,-0.917898,-1.91634
-1.32142,-2.85455,-3.04407,-2.18392,0.00101294,2.01812,2.84133,2.91383,0.877191,-0.652407,-1.53673
-1.02496,-2.65908,-3.07151,-2.32566,-0.351349,1.75906,2.53317,2.83759,1.17934,-0.371162,-1.17325
-0.716137,-2.43377,-3.07067,-2.4374,-0.700388,1.46738,2.21354,2.71343,1.48412,-0.0716452,-0.827402
-0.3973,-2.18208,-3.03883,-2.5222,-1.03891,1.14099,1.8879,2.54705,1.78094,0.247403,-0.49869
-0.0711016,-1.90773,-2.97345,-2.5834,-1.36043,0.779615,1.56012,2.34588,2.05901,0.585676,-0.184909
0.259515,-1.61457,-2.87253,-2.62426,-1.65955,0.385049,1.23247,2.11852,2.30812,0.941106,0.11747
0.59134,-1.30636,-2.73484,-2.64763,-1.93231,-0.0387445,0.905756,1.87416,2.51923,1.3098,0.412819
0.920956,-0.986691,-2.56014,-2.65567,-2.17631,-0.485709,0.57963,1.6219,2.68506,1.68613,0.705817
1.24481,-0.658866,-2.34937,-2.64967,-2.39073,-0.947938,0.252941,1.37015,2.80054,2.0629,1.0009
1.5593,-0.325837,-2.10465,-2.63002,-2.57625,-1.41607,-0.0757912,1.12605,2.8631,2.43176,1.30173
1.86089,0.00978751,-1.82933,-2.59623,-2.73476,-1.87981,-0.407903,0.895016,2.87272,2.78357,1.61074
2.1462,0.345705,-1.52783,-2.5471,-2.86902,-2.32849,-0.744141,0.680455,2.83187,3.10891,1.92873
2.41208,0.67984,-1.20548,-2.48094,-2.98222,-2.75168,-1.08428,0.483639,2.74527,3.39868,2.25466
2.65572,1.01024,-0.868235,-2.39588,-3.07755,-3.13979,-1.42685,0.303759,2.6194,3.64456,2.58552
2.87468,1.33495,-0.522428,-2.29017,-3.15776,-3.48457,-1.76898,0.138163,2.46203,3.83957,2.9164
3.06695,1.6519,-0.174432,-2.16248,-3.22476,-3.77948,-2.10644,-0.0172602,2.28155,3.9784,3.24066
3.23095,1.95881,0.169615,-2.01219,-3.27938,-4.02,-2.43374,-0.167565,2.08638,4.05779,3.55027
3.3655,2.2531,0.504077,-1.83957,-3.32114,-4.20371,-2.74444,-0.318169,1.88431,4.07666,3.83628
3.4698,2.53185,0.824022,-1.64591,-3.34827,-4.33025,-3.03153,-0.474236,1.68199,4.03614,4.08935
3.54341,2.7918,1.12536,-1.4335,-3.35782,-4.40111,-3.28789,-0.640095,1.4845,3.93945,4.30027
3.58611,3.02942,1.40491,-1.2056,-3.34586,-4.41932,-3.50679,-0.818728,1.29508,3.79163,4.46062
3.59791,3.24096,1.66039,-0.966226,-3.30785,-4.38904,-3.68234,-1.01138,1.11501,3.59919,4.56325
3.57897,3.42263,1.89033,-0.71989,-3.23907,-4.31511,-3.80994,-1.21733,0.943664,3.36963,4.60277
3.52951,3.57071,2.09395,-0.471331,-3.13506,-4.20258,-3.88657,-1.43381,0.778792,3.11096,4.5759
3.44983,3.68173,2.271,-0.225176,-2.99208,-4.05628,-3.91104,-1.65616,0.616839,2.83111,4.4817
3.34026,3.75265,2.42155,0.0143698,-2.80753,-3.88044,-3.884,-1.87807,0.453452,2.53751,4.32163
3.20114,3.781,2.54583,0.243791,-2.58028,-3.6785,-3.8079,-2.09202,0.284024,2.23658,4.09945
3.03291,3.76504,2.64406,0.460467,-2.31089,-3.4529,-3.68675,-2.28986,0.104256,1.93345,3.82102
2.83608,3.70384,2.71635,0.662793,-2.00172,-3.20514,-3.52579,-2.46336,-0.0893032,1.63176,3.49394
2.61133,3.59734,2.76261,0.850204,-1.65689,-2.93582,-3.33106,-2.60483,-0.298805,1.33351,3.12703
2.35952,3.44639,2.78256,1.0231,-1.28206,-2.64492,-3.10895,-2.70773,-0.524755,1.0392,2.72988
2.08183,3.2527,2.77576,1.18266,-0.884237,-2.33209,-2.86572,-2.76713,-0.765817,0.747975,2.31223
1.77975,3.01878,2.74171,1.33067,-0.471297,-1.99693,-2.60705,-2.78008,-1.01878,0.457987,1.88346
1.45513,2.74784,2.67998,1.46912,-0.0516097,-1.63942,-2.33771,-2.7458,-1.27869,0.166746,1.45208
1.11029,2.44369,2.59034,1.60002,0.36644,-1.26019,-2.06129,-2.66575,-1.53913,-0.128403,1.02534
0.747922,2.11057,2.47294,1.72497,0.774893,-0.860813,-1.78006,-2.54342,-1.79264,-0.429827,0.608949
0.371186,1.75302,2.32844,1.84499,1.16661,-0.443941,-1.49503,-2.38414,-2.0312,-0.739161,0.206895
-0.0163821,1.37579,2.15808,1.96025,1.53556,-0.0134102,-1.20605,-2.19453,-2.24684,-1.05694,-0.178532
-0.410892,0.983663,1.9638,2.06997,1.87707,0.42582,-0.912077,-1.98206,-2.43214,-1.38233,-0.546628
-0.808171,0.581422,1.74818,2.17239,2.18786,0.867818,-0.611567,-1.75446,-2.58083,-1.71294,-0.898014
-1.20384,0.17374,1.51443,2.26483,2.46604,1.30593,-0.302842,-1.51913,-2.68816,-2.04485,-1.23429
-1.59339,-0.234842,1.26627,2.34387,2.71098,1.73308,0.0154644,-1.28265,-2.75124,-2.37267,-1.5576
-1.9723,-0.639944,1.00776,2.40555,2.92309,2.14217,0.344013,-1.05033,-2.76922,-2.68984,-1.87019
-2.33609,-1.03735,0.743162,2.44575,3.1035,2.52643,0.68242,-0.825935,-2.7433,-2.98893,-2.17396
-2.68043,-1.42299,0.476657,2.46044,3.25376,2.87976,1.02902,-0.611523,-2.67656,-3.26213,-2.47006
-3.00119,-1.79295,0.212206,2.44606,3.37552,3.19704,1.38076,-0.407476,-2.57371,-3.5017,-2.75857
-3.29452,-2.14346,-0.0466613,2.39984,3.47024,3.47433,1.73318,-0.212657,-2.44062,-3.70046,-3.03828
-3.5569,-2.47087,-0.296991,2.32002,3.53891,3.70901,2.0806,-0.0247257,-2.2839,-3.8523,-3.30663
-3.78516,-2.77173,-0.536502,2.20607,3.58199,3.89978,2.41637,0.159449,-2.11032,-3.95253,-3.55968
-3.97653,-3.04276,-0.763626,2.05875,3.59923,4.04658,2.73327,0.34331,-1.92629,-3.9982,-3.79238
-4.12862,-3.28094,-0.977488,1.88014,3.58978,4.15039,3.02388,0.53011,-1.73744,-3.98825,-3.99878
-4.23948,-3.48359,-1.17782,1.6735,3.55228,4.21302,3.2811,0.722432,-1.54818,-3.92361,-4.1724
-4.30758,-3.64839,-1.36483,1.44312,3.48505,4.23676,3.49862,0.921787,-1.36148,-3.80705,-4.30675
-4.33185,-3.77353,-1.53904,1.19403,3.38631,4.22412,3.67124,1.12831,-1.17875,-3.64298,-4.39571
-4.31164,-3.85776,-1.70108,0.931741,3.25451,4.17754,3.79528,1.34059,-0.999845,-3.43713,-4.43402
-4.24679,-3.90041,-1.85149,0.661882,3.08853,4.09909,3.86872,1.55566,-0.823309,-3.19611,-4.41766
-4.1376,-3.9015,-1.99057,0.389906,2.88798,3.99034,3.89131,1.76912,-0.646622,-2.92699,-4.34421
-3.98488,-3.86169,-2.11818,0.120801,2.65335,3.85226,3.86451,1.97541,-0.46663,-2.63679,-4.21304
-3.78995,-3.78233,-2.23369,-0.141136,2.38617,3.68521,3.79129,2.16821,-0.280001,-2.3321,-4.0254
-3.55467,-3.66534,-2.33593,-0.39246,2.089,3.48903,3.67586,2.34086,-0.0837008,-2.01864,-3.7844
-3.28139,-3.5132,-2.42317,-0.630649,1.76542,3.26324,3.52327,2.48691,0.124553,-1.70105,-3.49483
-2.97303,-3.32879,-2.49326,-0.854103,1.41992,3.00722,3.33903,2.60058,0.345911,-1.38269,-3.16293
-2.63297,-3.11529,-2.54374,-1.06206,1.05765,2.72056,3.12866,2.67724,0.580113,-1.06559,-2.79595
-2.26509,-2.87606,-2.57199,-1.25444,0.684228,2.40326,2.89731,2.71372,0.825336,-0.750549,-2.40183
-1.87365,-2.61449,-2.5755,-1.43165,0.305444,2.05605,2.64941,2.70858,1.07819,-0.437354,-1.98866
-1.46329,-2.33388,-2.55203,-1.59438,-0.0730102,1.68059,2.38847,2.66219,1.33384,-0.125032,-1.5643
-1.03887,-2.03735,-2.49986,-1.74335,-0.445794,1.2796,2.11693,2.57669,1.58631,0.187769,-1.13597
-0.605455,-1.72773,-2.41793,-1.87911,-0.808134,0.856926,1.83618,2.45578,1.82882,0.502396,-0.709929
-0.168132,-1.40756,-2.30599,-2.00187,-1.15597,0.41751,1.54664,2.30444,2.05425,0.819809,-0.291262
0.268044,-1.07906,-2.1647,-2.11141,-1.48604,-0.032753,1.24804,2.12849,2.25564,1.14023,0.116239
0.698172,-0.744187,-1.99559,-2.20699,-1.7959,-0.487228,0.939661,1.93415,2.42671,1.46289,0.510068
1.1176,-0.404647,-1.8011,-2.28736,-2.08385,-0.938817,0.620728,1.72756,2.56221,1.78582,0.888886
1.52202,-0.0620357,-1.58439,-2.3509,-2.3488,-1.38029,0.290743,1.51432,2.65839,2.1058,1.25231
1.90751,0.282082,-1.34922,-2.39567,-2.59017,-1.8046,-0.050167,1.29914,2.71314,2.41843,1.60062
2.2706,0.626056,-1.09977,-2.41964,-2.80761,-2.20527,-0.400968,1.08553,2.72617,2.7183,1.93444
2.60826,0.968046,-0.840413,-2.42086,-3.00087,-2.57659,-0.759527,0.875696,2.69896,2.99922,2.25438
2.91797,1.30593,-0.575489,-2.39765,-3.16961,-2.9139,-1.12253,0.670449,2.63457,3.25462,2.56069
3.1976,1.63723,-0.309118,-2.34881,-3.31326,-3.21372,-1.48549,0.46938,2.53736,3.47795,2.85303
3.44547,1.95912,-0.0450253,-2.27371,-3.43093,-3.47378,-1.84291,0.271073,2.41263,3.66305,3.1302
3.66022,2.26836,0.213585,-2.17246,-3.5214,-3.69298,-2.18854,0.0734387,2.26614,3.80462,3.39008
3.8408,2.56141,0.464108,-2.04588,-3.58313,-3.87126,-2.51568,-0.125887,2.10368,3.89851,3.6296
3.9864,2.8345,0.704555,-1.89556,-3.61436,-4.00941,-2.81757,-0.329125,1.9306,3.94201,3.84482
4.09637,3.08371,0.933524,-1.72372,-3.61327,-4.10882,-3.0878,-0.537946,1.75146,3.93403,4.03116
4.17022,3.30515,1.15011,-1.53314,-3.57815,-4.1712,-3.32071,-0.753126,1.56972,3.87514,4.18364
4.20756,3.49509,1.35381,-1.32697,-3.50758,-4.19834,-3.5117,-0.974281,1.38755,3.7675,4.29724
4.20806,3.65016,1.54433,-1.1086,-3.40063,-4.19185,-3.6575,-1.19972,1.20582,3.61468,4.36721
4.17154,3.76743,1.72149,-0.881412,-3.25705,-4.153,-3.75634,-1.42644,1.02417,3.42143,4.38951
4.0979,3.84461,1.88506,-0.648677,-3.07734,-4.08259,-3.80798,-1.65021,0.841223,3.19328,4.36106
3.98722,3.88014,2.03461,-0.413377,-2.86288,-3.98093,-3.81365,-1.86583,0.65487,2.93623,4.28003
3.83977,3.87323,2.16945,-0.178113,-2.61591,-3.8479,-3.77585,-2.06747,0.462674,2.65628,4.14605
3.65612,3.82391,2.28857,0.0549473,-2.33951,-3.68302,-3.6981,-2.24905,0.262262,2.35915,3.96025
3.43715,3.733,2.39065,0.284081,-2.03744,-3.48572,-3.5846,-2.40469,0.0517314,2.04991,3.72531
3.18413,3.6021,2.47407,0.507968,-1.71406,-3.25547,-3.43989,-2.52916,-0.169986,1.7328,3.44528
2.89878,3.43345,2.53702,0.725605,-1.37406,-2.99209,-3.26843,-2.61828,-0.402846,1.41104,3.12538
2.58329,3.22987,2.57764,0.936206,-1.0223,-2.69595,-3.07436,-2.66918,-0.64551,1.08684,2.77175
2.24031,2.99458,2.59411,1.13907,-0.66359,-2.3682,-2.86116,-2.68056,-0.895285,0.761493,2.39111
1.873,2.73109,2.58483,1.33344,-0.302483,-2.01086,-2.63151,-2.65277,-1.1482,0.43548,1.99038
1.48494,2.44309,2.54857,1.51842,0.0568541,-1.62696,-2.38722,-2.58773,-1.39918,0.108764,1.57633
1.08014,2.13426,2.48459,1.69288,0.410766,-1.22052,-2.12928,-2.48877,-1.64236,-0.218937,1.15532
0.662918,1.80826,2.39272,1.85536,0.756152,-0.796439,-1.85792,-2.36037,-1.87146,-0.547839,0.732996
0.237858,1.46856,2.27346,2.00412,1.09047,-0.360366,-1.57291,-2.20777,-2.08018,-0.877785,0.314116
-0.190312,1.11847,2.12798,2.13715,1.41167,0.0815233,-1.2738,-2.03656,-2.26266,-1.20799,-0.0975129
-0.616808,0.761066,1.95808,2.25225,1.71811,0.522798,-0.960227,-1.85224,-2.41386,-1.53683,-0.499047
-1.03689,0.399251,1.76613,2.34712,2.00841,0.957049,-0.632222,-1.65986,-2.52995,-1.86174,-0.888514
-1.44596,0.0357442,1.555,2.41954,2.28131,1.37817,-0.290505,-1.46363,-2.60848,-2.17921,-1.26465
-1.83965,-0.326846,1.32788,2.46748,2.53554,1.7806,0.063311,-1.26671,-2.64858,-2.48483,-1.62667
-2.21387,-0.685971,1.08819,2.48926,2.76967,2.15953,0.426581,-1.07106,-2.65094,-2.7735,-1.97402
-2.56488,-1.03908,0.839385,2.48368,2.98206,2.51105,0.795596,-0.87741,-2.61773,-3.03966,-2.30614
-2.88935,-1.38359,0.584866,2.45012,3.17078,2.83219,1.16565,-0.685408,-2.55232,-3.2776,-2.62218
-3.18433,-1.71679,0.327828,2.38862,3.33365,3.12091,1.53119,-0.493792,-2.45905,-3.48184,-2.92085
-3.44727,-2.03591,0.0711838,2.29988,3.46824,3.37601,1.88611,-0.300719,-2.34277,-3.64742,-3.20024
-3.67605,-2.33804,-0.182491,2.18525,3.57206,3.59699,2.22402,-0.10411,-2.20848,-3.77022,-3.45781
-3.86891,-2.62021,-0.430986,2.04667,3.64264,3.78384,2.53861,0.0979611,-2.06095,-3.84727,-3.69038
-4.02444,-2.87942,-0.672439,1.88657,3.67769,3.93684,2.82401,0.306911,-1.90431,-3.87687,-3.89428
-4.14159,-3.11271,-0.905298,1.70771,3.67534,4.05635,3.07512,0.523328,-1.74186,-3.85874,-4.06547
-4.21957,-3.31722,-1.12825,1.51311,3.63426,4.1426,3.2879,0.746742,-1.57578,-3.79398,-4.19982
-4.25793,-3.49032,-1.34017,1.3058,3.5538,4.19557,3.4595,0.975495,-1.40715,-3.68497,-4.29336
-4.25645,-3.62966,-1.53997,1.08878,3.43413,4.2149,3.58842,1.20672,-1.23597,-3.53521,-4.34258
-4.21519,-3.73329,-1.72662,0.864836,3.27626,4.19988,3.6745,1.43646,-1.06128,-3.34902,-4.34468
-4.1345,-3.7997,-1.89899,0.636498,3.08207,4.14948,3.71876,1.65986,-0.881469,-3.13128,-4.29784
-4.01499,-3.82787,-2.05586,0.405966,2.85422,4.0625,3.72327,1.87148,-0.694538,-2.8871,-4.20136
-3.85757,-3.81735,-2.19589,0.175102,2.59611,3.93774,3.69085,2.06566,-0.49849,-2.62148,-4.05578
-3.66346,-3.76823,-2.31762,-0.0545408,2.31165,3.77421,3.62478,2.23692,-0.291672,-2.33904,-3.86291
